workerid,proliferate.condition,condition,item,response,slide_number,trial_type,catch_trials,subject_information.age,subject_information.assess,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
53,Default,YDA,dentist,1,35,one_slider,[],18,Yes,,2,2,Other,english,Chrome,Mac,900,1440,136.21143333333333,
30,Default,,,1,,one_slider_practice,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,,,0.77,,one_slider_practice,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YDA,doctor,0.39,6,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,filler,filler1,0.69,7,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YQA,playwright,0.3,8,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NDA,chef,0.99,9,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YQI,troopleader,0.11,10,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NDI,nutritionist,0.31,11,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,filler,filler3,0.32,12,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NDA,pilot,0.26,13,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NDI,supervisor,0.91,14,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YDI,coach,0.03,15,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NQI,fan,0.94,16,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YDA,conductor,0,17,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YQI,scientist,0.11,18,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NDI,bartender,0.95,19,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NQI,dentist,0.46,20,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NQA,groom,0.97,21,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,filler,filler2,0.98,22,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NQA,patient,0.95,23,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,filler,filler6,0,24,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YQI,choreographer,0.01,25,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NQA,CEO,0.93,26,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,filler,filler5,0.04,27,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NQI,queen,0.99,28,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YQA,stylist,0.29,29,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YDI,priest,0.32,30,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,NDA,travelagent,0.95,31,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YDA,artist,0.16,32,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YDI,pianist,0.18,33,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,filler,filler4,1,34,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
30,Default,YQA,professor,0.17,35,one_slider,[],33,Yes,,2,1,Female,English,Chrome,Mac,900,1440,10.5006,
14,Default,,,0.96,,one_slider_practice,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,,,1,,one_slider_practice,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YQI,nutritionist,0,6,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NQI,playwright,0.3,7,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NDI,pianist,0.75,8,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NQA,troopleader,0.67,9,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YQI,professor,0.01,10,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YQI,pilot,0.3,11,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YQA,fan,0.06,12,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NQI,chef,0.66,13,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NDI,supervisor,0.7,14,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,filler,filler1,0.94,15,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YDA,travelagent,0.12,16,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NDI,conductor,0.98,17,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NDA,priest,1,18,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YDA,coach,0.08,19,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YDA,CEO,0.02,20,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,filler,filler6,0,21,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,filler,filler4,0,22,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NDA,queen,1,23,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NQA,bartender,0.92,24,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YDI,patient,0.07,25,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,filler,filler5,0.09,26,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NQA,scientist,0.88,27,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YDI,stylist,0.19,28,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YDI,dentist,0.06,29,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YQA,artist,0.11,30,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NDA,choreographer,0.99,31,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,filler,filler3,0.58,32,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,filler,filler2,0.98,33,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,NQI,doctor,0.65,34,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
14,Default,YQA,groom,0.07,35,one_slider,[],22,Yes,,2,2,Female,English,Chrome,Windows,1080,1920,7.507216666666666,
59,Default,,,0.43,,one_slider_practice,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,,,0.99,,one_slider_practice,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YDI,professor,0.08,6,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,filler,filler2,0.89,7,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YQA,playwright,0.31,8,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YDI,nutritionist,0.87,9,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YDA,priest,0.29,10,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YDA,queen,0.24,11,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,filler,filler5,0.02,12,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YQI,patient,0.64,13,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NDA,pilot,0.82,14,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,filler,filler6,0.04,15,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NDI,artist,1,16,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YDI,fan,0.87,17,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,filler,filler4,0,18,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NDI,scientist,1,19,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NQA,CEO,0.88,20,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YDA,stylist,0.63,21,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NQI,doctor,0.76,22,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,filler,filler1,0.98,23,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NQA,conductor,0.98,24,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NDA,chef,0.44,25,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YQI,bartender,0.01,26,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NQI,groom,0.72,27,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NQA,coach,0.99,28,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NDI,supervisor,0.86,29,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,filler,filler3,0.96,30,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NDA,travelagent,0.57,31,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YQA,choreographer,0.22,32,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YQI,pianist,0.29,33,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,NQI,troopleader,1,34,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
59,Default,YQA,dentist,0.35,35,one_slider,[],18,Confused,,1,1,Female,"English, Russian",Chrome,Windows,1067,1707,14.649433333333333,
27,Default,,,0.2,,one_slider_practice,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,,,0.61,,one_slider_practice,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NDI,doctor,0.61,6,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NQA,patient,0.14,7,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YQI,scientist,0.57,8,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YDA,choreographer,0.27,9,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NDA,priest,0.68,10,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NDI,professor,0.54,11,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YQI,queen,0.7,12,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,filler,filler4,0.33,13,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YQA,groom,0.36,14,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NDA,troopleader,0.62,15,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YQA,pilot,0.14,16,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,filler,filler5,0.5,17,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NQI,conductor,0.56,18,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YDI,stylist,0.68,19,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YQI,fan,0.43,20,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YDA,chef,0.64,21,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NQA,playwright,0.31,22,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,filler,filler2,0.58,23,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YQA,nutritionist,0.46,24,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NQI,travelagent,0.73,25,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YDI,artist,0.58,26,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NQA,pianist,0.72,27,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,filler,filler3,0.26,28,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YDI,CEO,0.71,29,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,YDA,bartender,0.66,30,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NQI,dentist,0.77,31,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,filler,filler6,0.47,32,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,filler,filler1,0.74,33,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NDA,coach,0.61,34,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
27,Default,NDI,supervisor,0.63,35,one_slider,[],21,Yes,,1,1,Female,"English, Polish",Safari,an unknown OS,1080,810,15.91145,
5,Default,,,0.5,,one_slider_practice,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,,,0.19,,one_slider_practice,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,filler,filler6,0.57,6,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NDI,travelagent,0.4,7,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YQI,doctor,0.45,8,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YQI,chef,0.48,9,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NDA,CEO,0.81,10,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,filler,filler2,0.32,11,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YDI,pilot,0.75,12,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NDI,dentist,0.62,13,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YDA,troopleader,0.62,14,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NDA,conductor,0.59,15,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,filler,filler5,0.52,16,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,filler,filler4,0.57,17,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NDA,artist,0.5,18,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YDA,coach,0.53,19,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,filler,filler3,0.47,20,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NQI,supervisor,0.49,21,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YQA,playwright,0.54,22,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,filler,filler1,0.55,23,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YDI,pianist,0.5,24,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NQA,priest,0.5,25,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YQI,fan,0.47,26,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YQA,groom,0.44,27,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YDI,queen,0.44,28,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NQI,choreographer,0.61,29,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NDI,stylist,0.49,30,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NQA,bartender,0.65,31,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NQI,scientist,0.7,32,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YQA,nutritionist,0.55,33,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,NQA,professor,0.5,34,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
5,Default,YDA,patient,0.58,35,one_slider,[],katherine,Yes,,-1,-1,Female,katheirne,Chrome,Mac,900,1440,1.7533666666666667,
25,Default,,,0.65,,one_slider_practice,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,,,0.96,,one_slider_practice,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,filler,filler6,0.02,6,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NDI,playwright,0.36,7,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NDA,pianist,0.93,8,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,filler,filler3,0.87,9,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NQI,scientist,0.92,10,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NDA,queen,0.96,11,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YQA,troopleader,0.35,12,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NDI,artist,0.87,13,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NQA,nutritionist,0.89,14,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NQI,priest,0.86,15,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NDA,stylist,0.7,16,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YQA,travelagent,0.63,17,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NQI,choreographer,0.37,18,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NQA,chef,0.73,19,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YQI,doctor,0.47,20,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YDA,CEO,0.34,21,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NDI,dentist,0.64,22,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,filler,filler2,0.72,23,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YDI,conductor,0.65,24,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YDA,bartender,0.43,25,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,filler,filler5,0,26,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YDA,groom,0.33,27,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YDI,patient,0.27,28,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YQI,supervisor,0.56,29,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YQI,coach,0.72,30,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YQA,professor,0.39,31,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,filler,filler1,0.78,32,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,YDI,fan,0.61,33,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,NQA,pilot,0.68,34,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
25,Default,filler,filler4,0,35,one_slider,[],23,Yes,,2,1,Female,English,Chrome,Mac,900,1440,12.073983333333333,
34,Default,,,0.69,,one_slider_practice,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,,,0.57,,one_slider_practice,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,YDA,scientist,0.34,6,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,NDI,priest,0.9,7,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,filler,filler3,0.16,8,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,filler,filler5,0.08,9,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,NDI,nutritionist,0.91,10,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,filler,filler6,0.25,11,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,YQI,playwright,0.72,12,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,YQA,pilot,0.07,13,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,NDA,bartender,0.73,14,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,NDA,chef,0.5,15,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,NQA,doctor,0.92,16,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,NQI,travelagent,0.71,17,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
34,Default,YDA,pianist,0.6,18,one_slider,[],21,Yes,,2,1,Female,English,Chrome,Mac,900,1440,9.45915,
